"","logFC","logCPM","LR","PValue","FDR"
"MT-ND4",1.06897981605458,12.0957873801368,8.57076806943553,0.00341603019039586,0.215077790330117
"PTPN9",-3.43992132272362,3.38930623475001,8.55765222748681,0.00344072859892099,0.215442544578591
"SIN3A",-1.99526442374753,4.02491541103318,8.5348561838701,0.00348408858340614,0.216923736916145
"METTL25",3.97138340453243,2.61010239973204,8.52258563536629,0.00350765777818192,0.216923736916145
"HLA-DMB",2.20213058811698,4.7774502703537,8.51542370043244,0.00352148923565171,0.216923736916145
"TSPAN3",2.79908442558147,3.35417488066447,8.49167260471271,0.00356775661131636,0.218592227648178
"CENPH",5.60452455807144,2.29970119334908,8.46048939764576,0.00362944185893041,0.221182456814818
"ATP5MC2",1.02321331223369,6.81735099819584,8.44009429257953,0.00367037216624104,0.222487027694058
"MPP1",-4.02320207013871,2.91411799622944,8.42091946714536,0.00370928164925781,0.22337625149132
"FGD2",2.96633713273567,3.90002344857202,8.41360019967573,0.00372424427723331,0.22337625149132
"CNIH4",3.31247637669697,3.44392124640637,8.3862060753925,0.00378079249288272,0.225580687166971
"NOC3L",-3.89368262482771,2.98706399404258,8.32363641005915,0.00391325023049105,0.230345202156233
"AMPD2",4.96784619513148,3.04080255176033,8.3208208692389,0.00391932043231422,0.230345202156233
"AKT1S1",4.94870510189631,2.36330671798202,8.302428223217,0.00395921069966616,0.230345202156233
"GPCPD1",-1.70419220857477,4.73397890966462,8.29158302092921,0.00398292530138611,0.230345202156233
"ZNF202",4.38834699560811,2.4624160222555,8.28897658404751,0.00398864616161913,0.230345202156233
"LCAT",6.99414020430739,2.1483751904266,8.27388944728553,0.00402192553491669,0.230345202156233
"OXA1L",1.52510766603381,4.98045227830837,8.27036331930553,0.0040297441567431,0.230345202156233
"PNPT1",-2.45144765746407,3.65800232723817,8.26435225597909,0.00404310839714141,0.230345202156233
"TXNL4B",4.08041219692828,2.60700291996014,8.23904667937783,0.00409986606683387,0.230345202156233
"MTA2",1.78716110220958,4.74762173392159,8.2313065816666,0.00411738769721333,0.230345202156233
"GZMK",2.28517353073811,4.63113009005139,8.22734494291596,0.00412638531450757,0.230345202156233
"PEX5",4.63178454778088,2.44532273875377,8.22491107439923,0.00413192300247361,0.230345202156233
"MPZL3",5.07994045349733,2.31086853658861,8.22324960743793,0.00413570761797623,0.230345202156233
"RPL24",1.12325922565371,7.39229155543559,8.21977821947053,0.00414362639891434,0.230345202156233
"ASB13",5.97017364409928,2.13065720107567,8.19916685495904,0.0041909630300802,0.231845702382495
"NR4A2",3.41936615358789,3.15312315963686,8.18110562505103,0.00423289528701917,0.232389044840104
"RPL31",1.07311828271895,9.70634045141714,8.17739234784843,0.00424156908799067,0.232389044840104
"ESS2",5.9875414579853,2.23067005647073,8.14459481385597,0.00431897048103676,0.234835078088571
"CXCL16",3.97485083614649,2.86102244837847,8.14104751713056,0.00432742772890487,0.234835078088571
"PITPNM1",2.05017898830099,4.0225445365506,8.10929385468705,0.00440388787751941,0.236352611980546
"FAM207A",6.67491351340615,2.12162577692288,8.10470711078222,0.00441504550338498,0.236352611980546
"ATP2B1-AS1",2.98477802952054,3.48806013359827,8.10365372951637,0.00441761199998738,0.236352611980546
"SLC29A1",7.33903765420582,2.03181029860838,8.07900351280116,0.00447810634184049,0.237402745200705
"MCUB",2.09095449687658,4.58905223192622,8.07092097317554,0.0044981248757763,0.237402745200705
"MAP2K5",5.19010346530607,2.3452875516274,8.07027201726616,0.00449973613227029,0.237402745200705
"CCT5",2.16742386661947,4.13501463002323,8.04538701017339,0.004561967160498,0.239576856041637
"SLC39A10",3.31033032342988,3.12338150461831,8.00760881117811,0.00465812058524004,0.241683071997041
"MT-ND1",1.03055789704136,11.5064006641066,8.0059636734128,0.00466235439846505,0.241683071997041
"TUBGCP2",2.48006672226826,3.46022873114261,8.00315120212674,0.00466960146058724,0.241683071997041
"ELF2",2.27242640106661,4.09979262353761,7.99645426392589,0.00468690408137469,0.241683071997041
"ARL5B",3.37319668779896,3.17547344256405,7.98664511155058,0.00471236556134359,0.241901432148971
"RPL27A",1.05026841570135,9.45334646234622,7.96818922579485,0.00476065383497036,0.242226554135401
"TCF7",1.55468226045886,6.58229608568636,7.96207220725824,0.00477676947171269,0.242226554135401
"NR1H2",2.58377852662565,3.46732427847566,7.95848641096764,0.00478624228358838,0.242226554135401
"MSANTD4",3.85722563147253,2.70275635096698,7.94669668356571,0.00481752302187269,0.242226554135401
"ATAD5",-3.83415112088631,2.78661029371602,7.94242709816621,0.00482890247014832,0.242226554135401
"CCDC18",-3.99912201907785,2.7859698258412,7.92564594412707,0.0048738941602636,0.242226554135401
"KLF9",-2.29726873282035,4.57695523485568,7.92317838234287,0.00488054582531375,0.242226554135401
"AP3S2",-4.19757096296517,2.55788777501977,7.91417612013947,0.00490489122800545,0.242226554135401
"RPLP2",0.999133299857193,9.16605905341634,7.90478433048395,0.00493042195382103,0.242226554135401
"PHACTR2",2.46953614829402,4.0884192180954,7.90252756632721,0.00493657691297566,0.242226554135401
"SCN3A",6.87726413603033,2.16708031260876,7.89669940505349,0.00495250852172239,0.242226554135401
"KAT7",2.37202579956581,3.60079780036366,7.88519527354081,0.00498410965570187,0.242360529090101
"WARS",2.86660986216835,3.76629653726701,7.87182509092777,0.00502109499938466,0.242360529090101
"P4HA1",2.96411154703054,3.1630638803188,7.86611358903276,0.00503697961373428,0.242360529090101
"AGFG1",1.91497972752457,4.2521142914786,7.86491615025281,0.00504031637367093,0.242360529090101
"MRPS35",2.55974881000339,3.45684164511309,7.85332967064058,0.00507271961551783,0.242893751001854
"VWA5A",-5.35889239408553,2.21660145569634,7.83546093862503,0.00512310877935485,0.244221968287803
"RNF111",3.86154892991553,2.96910600634046,7.8283440946791,0.00514331979546092,0.244221968287803
"ACSF2",6.07811494773083,2.09106242363919,7.81489988309069,0.00518172184693057,0.245024490322078
"AKAP1",3.42954878811985,2.7738154739189,7.80650201863506,0.00520585767349654,0.245148570442837
"CLIP1",1.74083640999529,4.34602890274428,7.79861284828164,0.00522863587661569,0.245207960699228
"LILRA2",4.54818507647108,2.51261597654005,7.78150583027308,0.00527837817316999,0.246526219923956
"TFAP4",4.45159348817168,2.54406140092195,7.77224218511551,0.00530551525965499,0.246713642657329
"RNF213",-1.3417789366927,6.17796083326018,7.76538670134638,0.0053256893729118,0.246713642657329
"RPL36",0.93908407884899,8.40965751294149,7.7554862407736,0.00535496226298971,0.247065384409031
"RPL22",0.927239582214099,7.92547386486591,7.74219767298409,0.00539451087387891,0.247528781250767
"INF2",4.87152213010308,2.29558705464872,7.73753857310179,0.00540844739658134,0.247528781250767
"CMTM3",1.64385777689963,4.47429834208271,7.71589011732464,0.00547368644744094,0.249512523020148
"RPS6",1.07290858673054,10.0486666247793,7.70558783880718,0.00550501427544316,0.249940807501794
"MED14",3.27312303153665,2.94237239240148,7.68428183581138,0.00557038426243125,0.251805938644855
"MEGF8",4.40889613510828,2.5169321358885,7.67255841589002,0.00560669052312828,0.251805938644855
"AC007728.2",-7.33593630950183,1.91662255754214,7.66087368291364,0.00564311713192784,0.251805938644855
"TDP1",3.83082880504995,2.68527635643296,7.65623481160938,0.00565764544522777,0.251805938644855
"FBXO5",-4.78938901684238,2.54300094525071,7.6533056052342,0.00566683896421977,0.251805938644855
"ADAL",5.2794839024448,2.29293676611059,7.64954308514876,0.00567867025550437,0.251805938644855
"PBX1",-7.20364287762209,1.8548371649234,7.60924800567855,0.00580696961062185,0.256496998769948
"PPA2",2.28607591209394,3.65539703127544,7.59801488148776,0.00584326013625878,0.257103445995386
"NUFIP2",1.54267017729345,5.34417944007579,7.58694114391655,0.00587926221678318,0.257514991886144
"FNDC10",-7.12587932744872,1.95361806799331,7.58126387595354,0.00589780737822777,0.257514991886144
"PTBP2",4.83878533659721,2.75390784874777,7.56587533700047,0.00594837573127884,0.258731640586464
"VDAC1",1.98069716201459,4.03123451034091,7.55790232831318,0.00597474962435715,0.258890671936023
"ABRACL",2.13624900265765,4.41417748833457,7.51279029159113,0.00612623941604421,0.263469714846684
"RPS13",1.00346734368154,9.21938326624571,7.51266516472873,0.00612666500828109,0.263469714846684
